PK,ARA,Subject Node Name,Subject Node ID,Subject Node Category,Object Node Name,Object Node ID,Object Node Category,Rank,Sugeno Score,Confidence Score,Novelty Score,Clinical Evidence Score,Weighted Mean Score,Normalized Score,ARAX,ARAX Score,Unsecret,Unsecret Score,Improving Agent,Improving Agent Score,BioThings Explorer,BioThings Explorer Score,Aragorn,Aragorn Score,ARA Count,Result Counter,Edge ID,Edge Object,Edge Object Node Name,Edge Object Node Category,Edge Subject,Edge Subject Node Name,Edge Subject Node Category,Predicate,Edge Type,Qualified Predicate,Human Readable Phrase,Publications Count,Primary Source,Aggregator 1,Aggregator 2
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Adeno-associated Virus Vector [EPC],UMLS:C4709333,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,13,0.846,0.846,,,0.423,84.615,,,true,0.846,,,,,,,1,13,medik:creative_edge#38,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C4709333,Adeno-associated Virus Vector [EPC],biolink:Drug,biolink:affects,creative,causes,Adeno-associated Virus Vector [EPC] causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Adeno-associated Virus Vector [EPC],UMLS:C4709333,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,13,0.846,0.846,,,0.423,84.615,,,true,0.846,,,,,,,1,13,medik:edge#76,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,UMLS:C4709333,Adeno-associated Virus Vector [EPC],biolink:Drug,biolink:affects,one-hop,causes,Adeno-associated Virus Vector [EPC] causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Adeno-associated Virus Vector [EPC],UMLS:C4709333,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,13,0.846,0.846,,,0.423,84.615,,,true,0.846,,,,,,,1,13,medik:edge#77,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Cyclooxygenase Inhibitors,UMLS:C0085387,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,14,0.833,0.833,,,0.417,83.333,,,true,0.833,,,,,,,1,14,medik:creative_edge#22,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C0085387,Cyclooxygenase Inhibitors,biolink:Drug,biolink:affects,creative,causes,Cyclooxygenase Inhibitors causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Cyclooxygenase Inhibitors,UMLS:C0085387,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,14,0.833,0.833,,,0.417,83.333,,,true,0.833,,,,,,,1,14,medik:edge#44,UMLS:C0379275,PPAR delta,biolink:Protein,UMLS:C0085387,Cyclooxygenase Inhibitors,biolink:Drug,biolink:affects,one-hop,causes,Cyclooxygenase Inhibitors causes increased activity of PPAR delta,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Cyclooxygenase Inhibitors,UMLS:C0085387,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,14,0.833,0.833,,,0.417,83.333,,,true,0.833,,,,,,,1,14,medik:edge#45,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C0379275,PPAR delta,biolink:Protein,biolink:affects,one-hop,causes,PPAR delta causes increased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Yogurt,UMLS:C0043419,biolink:Food,YWHAE,NCBIGene:7531,biolink:NamedThing,15,0.821,0.821,,,0.41,82.051,,,true,0.821,,,,,,,1,15,medik:creative_edge#16,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C0043419,Yogurt,biolink:Food,biolink:affects,creative,causes,Yogurt causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Yogurt,UMLS:C0043419,biolink:Food,YWHAE,NCBIGene:7531,biolink:NamedThing,15,0.821,0.821,,,0.41,82.051,,,true,0.821,,,,,,,1,15,medik:edge#32,UMLS:C0379275,PPAR delta,biolink:Protein,UMLS:C0043419,Yogurt,biolink:Food,biolink:affects,one-hop,causes,Yogurt causes increased activity of PPAR delta,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Yogurt,UMLS:C0043419,biolink:Food,YWHAE,NCBIGene:7531,biolink:NamedThing,15,0.821,0.821,,,0.41,82.051,,,true,0.821,,,,,,,1,15,medik:edge#33,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C0379275,PPAR delta,biolink:Protein,biolink:affects,one-hop,causes,PPAR delta causes increased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,CpG Islands,MESH:D018899,biolink:NucleicAcidEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,16,0.808,0.808,,,0.404,80.769,,,true,0.808,,,,,,,1,16,medik:creative_edge#24,NCBIGene:7531,YWHAE,biolink:NamedThing,MESH:D018899,CpG Islands,biolink:NucleicAcidEntity,biolink:affects,creative,causes,CpG Islands causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,CpG Islands,MESH:D018899,biolink:NucleicAcidEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,16,0.808,0.808,,,0.404,80.769,,,true,0.808,,,,,,,1,16,medik:edge#48,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,MESH:D018899,CpG Islands,biolink:NucleicAcidEntity,biolink:affects,one-hop,causes,CpG Islands causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,CpG Islands,MESH:D018899,biolink:NucleicAcidEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,16,0.808,0.808,,,0.404,80.769,,,true,0.808,,,,,,,1,16,medik:edge#49,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Becaplermin,UNII:1B56C968OA,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,17,0.795,0.795,,,0.397,79.487,,,true,0.795,,,,,,,1,17,medik:creative_edge#48,NCBIGene:7531,YWHAE,biolink:NamedThing,UNII:1B56C968OA,Becaplermin,biolink:Drug,biolink:affects,creative,causes,Becaplermin causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Becaplermin,UNII:1B56C968OA,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,17,0.795,0.795,,,0.397,79.487,,,true,0.795,,,,,,,1,17,medik:edge#96,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,UNII:1B56C968OA,Becaplermin,biolink:Drug,biolink:affects,one-hop,causes,Becaplermin causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Becaplermin,UNII:1B56C968OA,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,17,0.795,0.795,,,0.397,79.487,,,true,0.795,,,,,,,1,17,medik:edge#97,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Gene Therapy Agent,UMLS:C1517496,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,18,0.782,0.782,,,0.391,78.205,,,true,0.782,,,,,,,1,18,medik:creative_edge#31,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1517496,Gene Therapy Agent,biolink:Drug,biolink:affects,creative,causes,Gene Therapy Agent causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Gene Therapy Agent,UMLS:C1517496,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,18,0.782,0.782,,,0.391,78.205,,,true,0.782,,,,,,,1,18,medik:edge#62,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,UMLS:C1517496,Gene Therapy Agent,biolink:Drug,biolink:affects,one-hop,causes,Gene Therapy Agent causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Gene Therapy Agent,UMLS:C1517496,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,18,0.782,0.782,,,0.391,78.205,,,true,0.782,,,,,,,1,18,medik:edge#63,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,ST-101,UMLS:C2930742,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,19,0.769,0.769,,,0.385,76.923,,,true,0.769,,,,,,,1,19,medik:creative_edge#44,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C2930742,ST-101,biolink:Drug,biolink:affects,creative,causes,ST-101 causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,ST-101,UMLS:C2930742,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,19,0.769,0.769,,,0.385,76.923,,,true,0.769,,,,,,,1,19,medik:edge#88,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,UMLS:C2930742,ST-101,biolink:Drug,biolink:affects,one-hop,causes,ST-101 causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,ST-101,UMLS:C2930742,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,19,0.769,0.769,,,0.385,76.923,,,true,0.769,,,,,,,1,19,medik:edge#89,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,RNA-Induced Silencing Complex,MESH:D034743,biolink:NucleicAcidEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,20,0.756,0.756,,,0.378,75.641,,,true,0.756,,,,,,,1,20,medik:creative_edge#34,NCBIGene:7531,YWHAE,biolink:NamedThing,MESH:D034743,RNA-Induced Silencing Complex,biolink:NucleicAcidEntity,biolink:affects,creative,causes,RNA-Induced Silencing Complex causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,RNA-Induced Silencing Complex,MESH:D034743,biolink:NucleicAcidEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,20,0.756,0.756,,,0.378,75.641,,,true,0.756,,,,,,,1,20,medik:edge#68,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,MESH:D034743,RNA-Induced Silencing Complex,biolink:NucleicAcidEntity,biolink:affects,one-hop,causes,RNA-Induced Silencing Complex causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,RNA-Induced Silencing Complex,MESH:D034743,biolink:NucleicAcidEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,20,0.756,0.756,,,0.378,75.641,,,true,0.756,,,,,,,1,20,medik:edge#69,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Small Interfering RNA [EPC],UMLS:C4722296,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,21,0.744,0.744,,,0.372,74.359,,,true,0.744,,,,,,,1,21,medik:creative_edge#39,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C4722296,Small Interfering RNA [EPC],biolink:Drug,biolink:affects,creative,causes,Small Interfering RNA [EPC] causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Small Interfering RNA [EPC],UMLS:C4722296,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,21,0.744,0.744,,,0.372,74.359,,,true,0.744,,,,,,,1,21,medik:edge#78,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,UMLS:C4722296,Small Interfering RNA [EPC],biolink:Drug,biolink:affects,one-hop,causes,Small Interfering RNA [EPC] causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Small Interfering RNA [EPC],UMLS:C4722296,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,21,0.744,0.744,,,0.372,74.359,,,true,0.744,,,,,,,1,21,medik:edge#79,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Extracellular Signal-Regulated MAP Kinases,MESH:D048049,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,22,0.733,0.733,,,0.367,73.333,,,,,,,,,,,1,22,creative_CRG_prediction_12,NCBIGene:7531,YWHAE,biolink:NamedThing,MESH:D048049,Extracellular Signal-Regulated MAP Kinases,biolink:ChemicalEntity,biolink:affects,creative,,Extracellular Signal-Regulated MAP Kinases causes YWHAE,,infores:arax,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Extracellular Signal-Regulated MAP Kinases,MESH:D048049,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,22,0.733,0.733,,,0.367,73.333,,,,,,,,,,,1,22,infores:rtx-kg2:NCBIGene:1029--biolink:physically_interacts_with--------NCBIGene:1958--infores:intact,NCBIGene:1958,EGR1,biolink:Gene,NCBIGene:1029,CDKN2A,biolink:Gene,biolink:physically_interacts_with,one-hop,,CDKN2A physically interacts with EGR1,1,infores:intact,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Extracellular Signal-Regulated MAP Kinases,MESH:D048049,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,22,0.733,0.733,,,0.367,73.333,,,,,,,,,,,1,22,infores:rtx-kg2:NCBIGene:7531--biolink:physically_interacts_with--------NCBIGene:1029--infores:intact,NCBIGene:1029,CDKN2A,biolink:Gene,NCBIGene:7531,YWHAE,biolink:NamedThing,biolink:physically_interacts_with,one-hop,,YWHAE physically interacts with CDKN2A,1,infores:intact,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Extracellular Signal-Regulated MAP Kinases,MESH:D048049,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,22,0.733,0.733,,,0.367,73.333,,,,,,,,,,,1,22,infores:rtx-kg2:NCBIGene:2353--biolink:affects--biolink:causes--increased--activity--MESH:D048049--infores:semmeddb,MESH:D048049,Extracellular Signal-Regulated MAP Kinases,biolink:ChemicalEntity,NCBIGene:2353,FOS,biolink:Gene,biolink:affects,one-hop,causes,FOS causes increased activity of Extracellular Signal-Regulated MAP Kinases,9,infores:semmeddb,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Extracellular Signal-Regulated MAP Kinases,MESH:D048049,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,22,0.733,0.733,,,0.367,73.333,,,,,,,,,,,1,22,infores:rtx-kg2:NCBIGene:3725--biolink:affects--biolink:causes--increased--activity--MESH:D048049--infores:semmeddb,MESH:D048049,Extracellular Signal-Regulated MAP Kinases,biolink:ChemicalEntity,NCBIGene:3725,JUN,biolink:Gene,biolink:affects,one-hop,causes,JUN causes increased activity of Extracellular Signal-Regulated MAP Kinases,5,infores:semmeddb,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Extracellular Signal-Regulated MAP Kinases,MESH:D048049,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,22,0.733,0.733,,,0.367,73.333,,,,,,,,,,,1,22,infores:rtx-kg2:NCBIGene:1958--biolink:interacts_with--------MESH:D048049--infores:semmeddb,MESH:D048049,Extracellular Signal-Regulated MAP Kinases,biolink:ChemicalEntity,NCBIGene:1958,EGR1,biolink:Gene,biolink:interacts_with,one-hop,,EGR1 interacts with Extracellular Signal-Regulated MAP Kinases,4,infores:semmeddb,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,insulin human,CHEBI:5931,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,23,0.731,0.731,,,0.365,73.077,,,true,0.731,,,,,,,1,23,medik:creative_edge#21,NCBIGene:7531,YWHAE,biolink:NamedThing,CHEBI:5931,insulin human,biolink:Drug,biolink:affects,creative,causes,insulin human causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,insulin human,CHEBI:5931,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,23,0.731,0.731,,,0.365,73.077,,,true,0.731,,,,,,,1,23,medik:edge#42,UMLS:C0379275,PPAR delta,biolink:Protein,CHEBI:5931,insulin human,biolink:Drug,biolink:affects,one-hop,causes,insulin human causes increased activity of PPAR delta,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,insulin human,CHEBI:5931,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,23,0.731,0.731,,,0.365,73.077,,,true,0.731,,,,,,,1,23,medik:edge#43,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C0379275,PPAR delta,biolink:Protein,biolink:affects,one-hop,causes,PPAR delta causes increased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Taurine,CHEBI:15891,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,24,0.718,0.718,,,0.359,71.795,,,true,0.718,,,,,,,1,24,medik:creative_edge#47,NCBIGene:7531,YWHAE,biolink:NamedThing,CHEBI:15891,Taurine,biolink:Drug,biolink:affects,creative,causes,Taurine causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Taurine,CHEBI:15891,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,24,0.718,0.718,,,0.359,71.795,,,true,0.718,,,,,,,1,24,medik:edge#94,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,CHEBI:15891,Taurine,biolink:Drug,biolink:affects,one-hop,causes,Taurine causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Taurine,CHEBI:15891,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,24,0.718,0.718,,,0.359,71.795,,,true,0.718,,,,,,,1,24,medik:edge#95,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,captopril,UMLS:C0006938,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,25,0.705,0.705,,,0.353,70.513,,,true,0.705,,,,,,,1,25,medik:creative_edge#25,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C0006938,captopril,biolink:Drug,biolink:affects,creative,causes,captopril causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,captopril,UMLS:C0006938,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,25,0.705,0.705,,,0.353,70.513,,,true,0.705,,,,,,,1,25,medik:edge#50,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,UMLS:C0006938,captopril,biolink:Drug,biolink:affects,one-hop,causes,captopril causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,captopril,UMLS:C0006938,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,25,0.705,0.705,,,0.353,70.513,,,true,0.705,,,,,,,1,25,medik:edge#51,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Azacitidine,CHEBI:2038,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,26,0.692,0.692,,,0.346,69.231,,,true,0.692,,,,,,,1,26,medik:creative_edge#42,NCBIGene:7531,YWHAE,biolink:NamedThing,CHEBI:2038,Azacitidine,biolink:Drug,biolink:affects,creative,causes,Azacitidine causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Azacitidine,CHEBI:2038,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,26,0.692,0.692,,,0.346,69.231,,,true,0.692,,,,,,,1,26,medik:edge#84,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,CHEBI:2038,Azacitidine,biolink:Drug,biolink:affects,one-hop,causes,Azacitidine causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Azacitidine,CHEBI:2038,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,26,0.692,0.692,,,0.346,69.231,,,true,0.692,,,,,,,1,26,medik:edge#85,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,RNA,CHEBI:33697,biolink:NucleicAcidEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,27,0.641,0.641,,,0.321,64.103,,,true,0.641,,,,,,,1,27,medik:creative_edge#40,NCBIGene:7531,YWHAE,biolink:NamedThing,CHEBI:33697,RNA,biolink:NucleicAcidEntity,biolink:affects,creative,causes,RNA causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,RNA,CHEBI:33697,biolink:NucleicAcidEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,27,0.641,0.641,,,0.321,64.103,,,true,0.641,,,,,,,1,27,medik:edge#80,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,CHEBI:33697,RNA,biolink:NucleicAcidEntity,biolink:affects,one-hop,causes,RNA causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,RNA,CHEBI:33697,biolink:NucleicAcidEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,27,0.641,0.641,,,0.321,64.103,,,true,0.641,,,,,,,1,27,medik:edge#81,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,follicle stimulating hormone,UMLS:C0733758,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,28,0.628,0.628,,,0.314,62.821,,,true,0.628,,,,,,,1,28,medik:creative_edge#37,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C0733758,follicle stimulating hormone,biolink:Drug,biolink:affects,creative,causes,follicle stimulating hormone causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,follicle stimulating hormone,UMLS:C0733758,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,28,0.628,0.628,,,0.314,62.821,,,true,0.628,,,,,,,1,28,medik:edge#74,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,UMLS:C0733758,follicle stimulating hormone,biolink:Drug,biolink:affects,one-hop,causes,follicle stimulating hormone causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,follicle stimulating hormone,UMLS:C0733758,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,28,0.628,0.628,,,0.314,62.821,,,true,0.628,,,,,,,1,28,medik:edge#75,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Drug Combinations,UMLS:C0013162,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,29,0.615,0.615,,,0.308,61.538,,,true,0.615,,,,,,,1,29,medik:creative_edge#35,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C0013162,Drug Combinations,biolink:Drug,biolink:affects,creative,causes,Drug Combinations causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Drug Combinations,UMLS:C0013162,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,29,0.615,0.615,,,0.308,61.538,,,true,0.615,,,,,,,1,29,medik:edge#70,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,UMLS:C0013162,Drug Combinations,biolink:Drug,biolink:affects,one-hop,causes,Drug Combinations causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
